TRANSTEXT 6.9.999.8
PRIMARY_LANGID 9
English Text	Translated Text	Item Type
"Allow editing of task references"	"Autoriser l'édition des références de tâche"	"checkbox.1393"
"Allow multi selection in the filter droplists"	"Autoriser les sélections multiples dans les filtres déroulants"	"checkbox.1223"
"Allow multiple instances of ToDoList"	"Autoriser plusieurs instances de ToDoList"	"checkbox.1133"
"Allow time-tracking on parent tasks"	"Autorise le chronométrage sur tâches-mères"	"checkbox.1221"
"Also add time to task's time spent"	"Ajouter aussi le temps au temps passé de la tâche"	"checkbox.1025"
"Alternate line colour"	"Couleur des lignes alternatives"	"checkbox.1102"
"Always export task ID and Parent task ID"	"Toujours exporter l'ID de tâche et l'ID de tâche parente"	"checkbox.1025"
"Always hide parent tasks in List View"	"Toujours cacher les tâches parent en Mode Liste"	"checkbox.1303"
"Always show ToDoList when it starts up"	"&Toujours afficher ToDoList au démarrage"	"checkbox.1075"
"Always show all available fields"	"Toujours montrer tous les champs disponibles"	"radiobutton.1437"
"Always show all fields"	"Toujours montrer tous les champs"	"radiobutton.1437"
"Always sort completed tasks below other tasks"	"Toujours placer les tâches terminées après les autres tâches"	"checkbox.1168"
"Analyse Logged Time"	"Analyser les Temps Enregistrés"	"dialog"
"Analyse Logged Time..."	"Analyser les Temps Enregistrés..."	"menu.34372"
"And/Or"	"Et/Ou"	"text"
"Anonymous Login"	"&Connexion anonyme"	"text"
"Any category can match"	"Toute catégorie peut convenir"	"text"
"Any person can match"	"Toute personne peut convenir"	"text"
"Any tag can match"	"Toutes les marques peuvent correspondre"	"text"
"Any text field (eg. Allocated To, External ID, etc)"	"Tous les champs texte"	"radiobutton.1057"
"Any text field"	"N'importe quel champ de texte"	"combobox.5000"
  "Any text field"	"N'importe quel champ de texte"	"text"
"Append the following text when pasting the 'Date/Time'"	"Ajouter le texte suivant lors du collage de 'Date/Heure'"	"checkbox.1450"
"Append the user's 'Created By' name when pasting the 'Date/Time'"	"Ajouter le nom d'utilisateur 'Créé par' lors du collage de 'Date/Heure'"	"checkbox.1448"
"Apply as Filter"	"Utiliser comme &filtre"	"button.1057"
"Apply changes to"	"Appliquer les modifications à"	"groupbox"
"Apply"	"&Appliquer"	"button.1057"
  "Apply"	""	"button.1452"
"Archive Completed Tasks"	"Archiver les tâches terminées"	"menu.32842"
"Archive Selected Task(s)"	"Archiver les tâche(s) sélectionnée(s)"	"menu.34257"
"Archive Selected Tasks"	"Archiver les tâches sélectionnées"	"menu.33257"
  "Archive Selected Tasks"	"Archiver les tâches sélectionnées"	"menu.34257"
"Archive completed tasks"	"&Archiver les tâches terminées"	"checkbox.1043"
"Archiving"	"Lors de l'archivage"	"label.1186"
"Are you sure you want to delete all the tasks in this tasklist?"	"Êtes-vous sûr de vouloir supprimer toutes les tâches dans cette Liste de Tâches ?"	"text"
"Are you sure you want to delete the application folder and its entire contents?"	"Êtes-vous certain de vouloir supprimer le dossier de l'application et tout son contenu?"	"text"
"Are you sure you want to delete the selected task(s)?"	"Êtes-vous sûr de vouloir supprimer la(les) tâche(s) sélectionnée(s) ?"	"text"
"Are you sure you want to export all open tasklists to '%s'?"	"Êtes-vous sûr de vouloir exporter toutes les Listes de Tâches ouvertes vers '%s' ?"	"text"
"Are you sure you want to export the active tasklist to '%s'?"	"Êtes-vous sûr de vouloir exporter la Liste de Tâches active vers '%s' ?"	"text"
"Are you sure you want to overwrite '%s' with the results of this export?"	"Êtes-vous sûr de vouloir écraser '%s' avec le résultat de cet export ?"	"text"
"Arguments"	"Arguments"	"sysheader32"
"Ascending"	"&Ascendant"	"checkbox.1025"
  "Ascending"	"Ascendant"	"checkbox.1027"
  "Ascending"	"Ascendant"	"checkbox.1026"
"Ask me if I want to reload it"	"Me demander si je veux la recharger"	"combobox.1104"
  "Ask me if I want to reload it"	"Me demander si je veux la recharger"	"combobox.1105"
"Ask me what to do"	"Me demander ce qu'il faut faire"	"combobox.1319"
"Assign"	"&Assigner"	"button.1056"
"At Bottom of Task"	"A la fin de la tâche"	"menu.32802"
"At Bottom of Task's Parent"	"En ba&s de la tâche mère"	"menu.32952"
"At Bottom"	"A la fin"	"menu.32798"
"At Top of Task"	"Au début de la tâche"	"menu.32801"
"At Top of Task's Parent"	"En h&aut de la tâche mère"	"menu.32951"
"At Top"	"Au sommet"	"menu.32797"
"At bottom of selected task"	"A la fin des tâches sélectionnées"	"combobox.1106"
"At bottom of tasklist"	"A la fin de la liste des tâches"	"combobox.1105"
"At this date and time"	"A ces date et heure"	"text"
  "At this date and time"	"A ces date et heure"	"radiobutton.1055"
"At top of selected task"	"Au début des tâches sélectionnées"	"combobox.1106"
"At top of tasklist"	"Au début de la liste des tâches"	"combobox.1105"
"Attempt check out when loading a tasklist"	"Tenter de verrouiller au ch&argement d'une liste"	"checkbox.1101"
"Attribute Details"	"Détails attribut"	"groupbox"
"Attribute Inheritance"	"Héritage d'attribut"	"label.1194"
"Attribute Label"	"Nom attribut"	"text"
  "Attribute Label"	""	"sysheader32"
"Attribute Visibility"	"Visibilité d'Attribut"	"dialog"
"Attribute"	"Attribut"	"text"
"Attributes"	"Attributs"	"text"
  "Attributes"	""	"groupbox"
"Auto-calculate parent task dates to include all subtasks"	"Auto-calculer les dates d'une tâche parent pour inclure toutes les sous-tâches"	"checkbox.16014"
"Auto-save tasklists before running external tools"	"Sauvegarde Automatique des listes de tâches avant de lancer des outils externes"	"checkbox.1303"
"Auto-save tasklists every"	"Sauvegarde automatique"	"checkbox.1038"
  "Auto-save tasklists every"	"Sauvegarde automatique"	"text"
"Auto-save tasklists when application loses focus"	"Sauvegarde automatique si perte de focus"	"checkbox.1040"
"Auto-save when switching tasklists"	"Sauvegarde automatique au changement de liste"	"checkbox.1039"
"Automatically adjust a task's dates when its dependency's dates changes"	"Adapte automatiquement la date d'une tâche si les dates dépendantes changent"	"checkbox.1229"
"Automatically check for updates on startup"	"Vérifier automatiquement les màj au début"	"checkbox.1228"
"Automatically export after saving"	"Exporter automatiquement après enregistrement"	"checkbox.1025"
"Automatically refilter after editing"	"Refiltrer automatiquement après édition"	"checkbox.1049"
"Automatically resort after editing"	"Retrier automatiquement après édition"	"checkbox.1051"
"Available Commandline Options"	"Options de ligne de commande disponibles"	"dialog"
"Background Colour"	"Couleur du Fond"	"tooltip"
"Backing-up installation folder..."	"Sauvegarde du dossier d'installation..."	"text"
"Backup to folder"	"Sauvegarder dans le dossier"	"label.1246"
"Backup"	"Sauvegarde"	"label.1314"
"Backwards"	"Vers l'arrière"	"combobox.1105"
"Bar Visibility"	"Visibilité des Barres"	"menu"
"Before Task"	"Avant la tâche"	"menu.32800"
"Before this task"	"Avant cette tâche"	"text"
  "Before this task"	""	"label"
"Before you can download updates you need to install the Web Update Wizard component (and then try again).\n\nWould you like to download the Web Update Wizard now?"	"Avant de pouvoir télécharger les mises à jour vous devez installer le module 'Web Update Wizard' (et alors réessayer).\n\nVoulez-vous télécharger le module 'Web Update Wizard' maintenant ?"	"text"
"Before you can spell check for the first time you need \nto specify the location of the Spell Checker."	"Avant de vérifier l'orthographe pour la première fois vous devez \n définir la langue de Vérification Orthographique."	"text"
"Below Tasklist"	"A dessous de la liste des tâches"	"combobox.1183"
  "Below Tasklist"	""	"combobox.1184"
"Below selected task"	"Au dessous de la tâche sélectionnée"	"combobox.1105"
"Billing Info"	"Infos Facturation"	"text"
"Body"	"&Corps"	"static"
  "Body"	""	"label"
  "Body"	""	"text"
"Bold"	"Gras"	"tooltip"
  "Bold"	"&Gras"	"menu.22"
"Breakdown"	"Découpage"	"groupbox"
"Browse"	"&Parcourir"	"button.1003"
  "Browse"	"Parcourir"	"text"
"Bug Report/Feature Request..."	"Rapport d'erreur/Fonctionnalités souhaitées..."	"menu.33104"
"Bullet List"	"Liste à puces"	"tooltip"
"By Day"	"Par Jour"	"radiobutton.1410"
"By Month"	"Par Mois"	"radiobutton.1412"
"By Task"	"Par Tâche"	"radiobutton.1409"
"By Week"	"Par Semaine"	"radiobutton.1411"
"By the End of Next Month"	"pour la fin du mois prochain"	"menu.32946"
"By the End of Next Week"	"pour la fin de la Semaine prochaine"	"menu.32944"
"By the End of This Month"	"pour la fin de ce mois"	"menu.32945"
"By the End of This Week"	"pour la fin de la &semaine"	"menu.32943"
"By the end of that month"	"En fin du mois"	"combobox.1105"
  "By the end of that month"	""	"combobox.1107"
"By the end of that week"	"En fin de semaine"	"combobox.1105"
  "By the end of that week"	""	"combobox.1107"
"By the end of the following month"	"En fin du mois prochain"	"combobox.1105"
  "By the end of the following month"	""	"combobox.1107"
"By the end of the following week"	"En fin de semaine prochaine"	"combobox.1105"
  "By the end of the following week"	""	"combobox.1107"
"By"	"Par"	"text"
  "By"	""	"label"
"Calculate a task's 'Remaining Time' as"	"Calculer le 'Temps restant' d'une tâche comme:"	"label"
  "Calculate a task's 'Remaining Time' as"	""	"groupbox"
"Calculate missing 'Due' dates as"	"Calcule la date de 'Fin' manquante comme"	"groupbox"
"Calculate missing 'Start' dates as"	"Calcule la date de 'Début' manquante comme"	"groupbox"
"Calculate missing 'due' dates as being the later of the task's start date and 'today'."	"Calcule la date de 'Fin' manquante comme étant la dernière de la date de début de la tâche et aujourd'hui"	"checkbox.16013"
"Calculate missing 'start' dates as being the earlier of the task's due date and 'today'."	"Calcule la date de 'Début' manquante comme étant la première de la date de fin de la tâche et aujourd'hui"	"checkbox.16012"
"Calculate next occurrence"	"&Calculer l'occurrence suivante"	"label.1234"
  "Calculate next occurrence"	""	"label"
"Calendar Preferences"	"Préférences de Calendrier"	"dialog"
"Calendar"	"Calendrier"	"systabcontrol32.412"
  "Calendar"	""	"checklistbox.1413"
  "Calendar"	""	"menu.34356"
  "Calendar"	""	"text"
"Can be a file, folder, website, email, or task link"	"Peut être un fichier, un dossier, un site internet, un email, ou un lien vers une tâche"	"text"
"Cancel"	"Annuler"	"button.2"
  "Cancel"	""	"menu.2"
  "Cancel"	""	"text"
  "Cancel"	""	"menu.8"
"Cat."	"Cat."	"text"
"Categories"	"Catégories"	"text"
  "Categories"	""	"label"
  "Categories"	""	"label.1340"
"Category"	"Catégorie"	"combobox.5000"
  "Category"	"Catégorie"	"label.110"
  "Category"	""	"text"
  "Category"	""	"label.1184"
  "Category"	""	"menu.33135"
  "Category"	""	"checklistbox.1294"
  "Category"	""	"label"
  "Category"	""	"checklistbox.1149"
  "Category"	""	"checklistbox.1236"
  "Category"	""	"checklistbox.1069"
"Category:\t"	"Catégorie:\t"	"text"
"Centre Align"	"Centrer"	"tooltip"
"Centre"	"Centre"	"combobox.1347"
  "Centre"	""	"text"
"Change Password..."	"Changer le mot de passe"	"menu.34285"
"Change..."	"Changer..."	"button.2003"
"Character Set"	"Caractères"	"label"
"Check In"	"Déverrouiller"	"menu.33099"
"Check Out to Edit"	"Verrouiller pour éditer"	"menu.33098"
"Check Spelling"	"Vérifier l'orthographe"	"menu.33067"
"Check for Updates..."	"Vérifier les mises à jour..."	"menu.33095"
"Check in tasklists if no changes have been made for more than"	"Déverrouiller les listes lorsqu'aucun changement n'a été fait depuis plus de :"	"checkbox.1138"
"Check in tasklists when I close them"	"Déverrouiller les listes à leur fermeture"	"checkbox.1137"
"Check the status of remote tasklists only every"	"Vérifier l'état des listes de tâches distantes seul. ts les"	"label"
"Checked in (read-only)"	"Déverrouillé (lecture seule)"	"text"
"Checked out"	"Verrouillé"	"text"
"Checkin Tasklist"	"Verrouiller la Liste de Tâches"	"text"
"Checking Text"	"Vérification du texte:"	"label.1005"
  "Checking Text"	""	"text"
"Checkout Tasklist for Editing"	"Déverrouiller la Liste de Tâche pour édition"	"text"
"Clean Up"	"Nettoyer"	"button.1398"
"Cleaning language file..."	"Nettoyage du fichier de langue..."	"text"
"Clear All"	"&Effacer tout"	"button.1056"
"Clear Filter"	"Effacer le filtre"	"menu.33038"
  "Clear Filter"	"Effacer filtre"	"button.3"
"Clear Focused Task Attribute"	"Effacer l'attribut de la tâche sélectionnée"	"menu.34338"
"Clear MRU"	"Effacer LPR"	"button.1056"
"Clear Reminder"	"Effacer le rappel"	"menu.33252"
  "Clear Reminder"	""	"menu.34252"
"Clear Task Attribute"	"effacer l'attribut de la tâche"	"menu.34339"
"Clear Task Colour"	"&Effacer la couleur de la tâche"	"menu.33182"
  "Clear Task Colour"	""	"menu.34182"
"Clear Task Icon"	"E&ffacer l'icône de la tâche"	"menu.33253"
  "Clear Task Icon"	""	"menu.34253"
"Clipboard text"	"Presse-papier texte"	"label"
"Close All Other Tasklists"	"Fermer toutes les a&utres listes"	"menu.33211"
  "Close All Other Tasklists"	""	"menu.34211"
"Close All"	"Tout fermer"	"menu.32853"
"Close Tasklist"	"Fermer la liste de tâches"	"menu.32851"
"Close"	"Fermer"	"button.1"
"Collapse Task"	"Réduire la tâche"	"tooltip"
"Collapse"	"Réduire"	"menu"
"Colour 'Priority' column"	"Colorier la colonne Priorité'"	"checkbox.1042"
"Colour task titles by Priority"	"Colorier les titres de tâches par priorité"	"radiobutton.1025"
"Colour task titles by assigned colours"	"Colorier les titres de tâches par couleurs assignées"	"radiobutton.1168"
"Colour task titles by"	"Colorier les titres de tâches par"	"radiobutton.1166"
"Colour"	"Couleur"	"combobox.5000"
  "Colour"	""	"checklistbox.1149"
  "Colour"	"Coule&ur"	"label.146"
  "Colour"	""	"text"
  "Colour"	""	"label"
"Colours"	"Couleurs"	"label.16008"
"Column Name from File..."	"Nom de colonne depuis le fichier…"	"sysheader32"
  "Column Name from File..."	""	"text"
"Column Title"	"Titre de colonne"	"sysheader32"
  "Column Title"	"Titre de colonne"	"text"
"Column Visibility"	"Colonnes"	"sysheader32"
  "Column Visibility"	""	"text"
"Column count"	"Nombre de colonnes"	"label"
"Column title"	"Titre de colonne"	"label"
"Column width"	"Largeur de colonne"	"label"
"Command Line Options"	"Options de la ligne de commandes"	"menu.33180"
  "Command Line Options"	""	"menu.34180"
"Comment"	"Commentaire"	"label"
  "Comment"	""	"text"
"Comments font"	"Fonte des commentaires"	"checkbox.1066"
"Comments"	"Commentaires"	"combobox.5000"
  "Comments"	"Commentaires"	"label.149"
  "Comments"	""	"text"
  "Comments"	""	"menu"
"Comments:\t"	"Commentaires:\t"	"text"
"Companies"	"Entreprises"	"text"
"Compl. Time"	"Heure Accompli"	"label.127"
  "Compl. Time"	""	"text"
"Completed Date"	"Date de fin"	"combobox.5000"
  "Completed Date"	""	"text"
  "Completed Date"	"Date de fin"	"menu.33122"
  "Completed Date"	""	"checklistbox.1069"
  "Completed Date"	""	"checklistbox.1294"
  "Completed Date"	""	"checklistbox.1236"
"Completed Status"	"Etat accompli"	"checklistbox.1236"
  "Completed Status"	""	"checklistbox.1294"
  "Completed Status"	""	"checklistbox.1069"
  "Completed Status"	""	"text"
  "Completed Status"	"Etat terminé"	"menu.33132"
"Completed Tasks"	"Tâches terminées"	"dialog"
  "Completed Tasks"	""	"text"
  "Completed Tasks"	""	"groupbox"
"Completed Time"	"Heure de Fin"	"text"
"Completed task colour"	"Couleur des tâches terminées"	"checkbox.1101"
"Completed tasks"	"Tâches terminées"	"combobox.1298"
  "Completed tasks"	"Tâches &terminées"	"checkbox.1118"
  "Completed tasks"	""	"text"
"Completed"	"Accompli"	"text"
  "Completed"	"Accom&pli"	"label.125"
"Completed:\t"	"Accompli:\t"	"text"
"Completion Checkbox"	"Case à cocher de Fin"	"text"
"Completion Date"	"Date accompli"	"checkbox.1027"
"Confidential"	"Confidentiel"	"text"
"Confirm Addition"	"Confirmer l'Ajout"	"text"
"Confirm Delete"	"Confirmer la Suppression"	"text"
  "Confirm Delete"	""	"dialog"
"Confirm Export Folder"	"Confirmer dossier export."	"dialog"
  "Confirm Export Folder"	""	"text"
"Confirm Overwrite"	"Confirmer l'Ecrasement"	"text"
"Confirm Password"	"Confirmer le Mot de Passe"	"text"
  "Confirm Password"	""	"label.1003"
"Confirm Reload"	"Confirmer le Rechargement"	"text"
"Confirm Save"	"Confirmer sauvegarde"	"dialog"
  "Confirm Save"	""	"text"
"Continue time-tracking a task even when"	"Continuer de chronométrer une tâche même lorsque"	"label"
"Continue to update subtasks as parent changes"	"Les sous-tâches sont mises à jour si la mère change"	"checkbox.1313"
"Contribution"	"Contribution"	"sysheader32"
"Contributor"	"Contributeur"	"sysheader32"
"Contributors"	"Contributeurs"	"label"
"Control each field individually"	"Contrôler chaque champs individuellement"	"radiobutton.1409"
"Conversation Topic"	"Sujet de conversation"	"text"
"Convert selected object between types\nConvert Object"	"Convertit l’objet sélectionné entre les types\nConvertir l’objet"	"text"
"Copy (More)"	"Copier (Plus)"	"menu"
"Copy All"	"Tout copier"	"button.1056"
  "Copy All"	""	"button.1057"
"Copy As"	"Copier comme"	"menu"
"Copy Formatting"	"Copier Formatage"	"menu.32809"
"Copy Task Here"	"Copier tâche ici"	"menu.34217"
"Copy as HTML"	"Copier comme HTML"	"menu.32813"
"Copy"	"C&opier"	"menu.57634"
  "Copy"	""	"menu.33059"
"Copying updated files to installation folder..."	"Copie des fichiers mis à jour dans le dossier d'installation..."	"text"
"Cost"	"Coût"	"combobox.5000"
  "Cost"	""	"checklistbox.1236"
  "Cost"	""	"menu.33120"
  "Cost"	""	"checklistbox.1069"
  "Cost"	""	"checklistbox.1294"
  "Cost"	"&Coût"	"label.139"
  "Cost"	""	"label"
  "Cost"	""	"text"
"Cost:\t\t"	"Coût:\t\t"	"text"
"Create Link to File"	"Créer un Lien vers un Fichier"	"dialog"
"Create Reference to Task Here"	"Créer une référence de tâche ici"	"menu.34349"
"Create Task Dependency"	"Créer une Dépendance"	"dialog"
  "Create Task Dependency"	""	"text"
"Create Task File Link"	"Créer un lien vers le fichier de la tâche"	"menu.34219"
"Create Task"	"Créer une tâche"	"menu.32857"
"Create Tasks from Outlook"	"Créer des tâches à partir d'Outlook"	"dialog"
"Create a new task"	"Créer une nouvelle tâche"	"combobox.1319"
  "Create a new task"	""	"radiobutton.1058"
"Created By"	"Créé par"	"menu.33139"
  "Created By"	""	"checklistbox.1069"
  "Created By"	""	"checklistbox.1294"
  "Created By"	"Créé par"	"combobox.5000"
  "Created By"	""	"checklistbox.1236"
  "Created By"	""	"text"
  "Created By"	""	"label"
"Created"	"Créé"	"text"
"Creation Date"	"Date de création"	"combobox.5000"
  "Creation Date"	"Date de création"	"menu.33138"
  "Creation Date"	""	"checklistbox.1236"
  "Creation Date"	""	"checklistbox.1294"
  "Creation Date"	""	"text"
  "Creation Date"	""	"checklistbox.1069"
"Creation Time"	"Date de création"	"text"
"Csv delimiter"	"Délimiteur de Csv"	"label"
"Current Folder"	"Dossier actuel"	"label.1007"
"Current folder"	"Dossier actuel"	"label"
"Current shortcut key"	"Raccourci actuel:"	"label.1088"
"Currently assigned to:\n\n'%s'"	"Actuellement assigné à :\n\n'%s'"	"text"
"Currently focused field"	"Champ actuellement sélectionné"	"text"
"Custom Attribute"	"Attribut Personnalisé"	"combobox.5000"
  "Custom Attribute"	""	"text"
"Custom Task Attributes"	"Attributs Personnalisés"	"dialog"
"Custom Task Attributes..."	"Attributs Personnalisés..."	"menu.34297"
"Custom"	"&Personnaliser"	"text"
  "Custom"	""	"radiobutton.1251"
"Cut"	"Couper"	"menu.57635"
  "Cut"	""	"menu.33058"
"D"	"D"	"text"
"D(ays)"	"J(ours)"	"menu.32770"
  "D(ays)"	""	"text"
"Daily"	"Quotidien"	"text"
  "Daily"	"&Quotidien"	"button.1055"
  "Daily"	""	"combobox.1352"
  "Daily"	""	"radiobutton.1435"
"Data Type"	"Type de donnée"	"sysheader32"
  "Data Type"	"Type de données"	"text"
"Data type"	"Type de donnée"	"label"
"Date of creation"	"&Date de création"	"checkbox.1095"
  "Date of creation"	""	"checkbox.1096"
"Date"	"Date"	"text"
"Date/Time Formatting"	"Date/Heure Formatage"	"label.1297"
"Day"	"Jour"	"radiobutton.1369"
"Day(s)"	"Jour(s)"	"combobox.1106"
"Days"	"Jours"	"text"
"Days, mid"	"Jours, moyen"	"combobox.1015"
"Days, narrow"	"Jours, étroit"	"combobox.1015"
"Days, wide"	"Jours, large"	"combobox.1015"
"Debug"	"Déboguer"	"combobox.1137"
  "Debug"	""	"menu"
"Decrease Font Size"	"Diminuer la taille de caractère"	"tooltip"
"Decrease Indent"	"Diminuer l'indentation"	"tooltip"
"Decrease"	"Diminuer"	"menu.32803"
"Decrement Task % Completion"	"&Décrémenter le % d'achèvement de la tâche"	"menu.33029"
"Decrement Task Priority"	"Décrémenter la priorité de la tâche"	"menu.33026"
"Default Allocated By"	"Affecté par défaut par"	"label"
"Default Allocated To"	"Alloué par défaut à"	"label.1184"
"Default Attribute Visibility for New Tasklists"	"Visibilité des attributs pour les nouvelles listes de tâches"	"label.1441"
"Default Attributes"	"Attributs par défaut"	"label.1193"
"Default Categories"	"Catégories par défaut"	"label"
"Default Statuses"	"Etats par défaut"	"label"
"Default Task View Visibility"	"Visibilité des vues par défaut"	"label.1199"
"Default data"	"Données par défaut"	"label"
"Defaults"	"Défauts"	"button.1059"
"Delete All Tasks"	"Supprimer &toutes les tâches"	"menu.32776"
  "Delete All Tasks"	""	"text"
"Delete Attribute"	"Supprimer attribut"	"tooltip"
"Delete Dependency"	"Supprimer une Dépendance"	"tooltip"
"Delete Rule"	"Supprimer une règle"	"tooltip"
"Delete Search"	"Supprimer la recherche"	"tooltip"
"Delete Selected Task"	"Supprimer la tâche sélectionnée"	"menu.32772"
"Delete Task Dependency"	"Supprimer une Dépendance"	"dialog"
  "Delete Task Dependency"	""	"text"
"Delete Task"	"Supprimer la tâche"	"tooltip"
"Delete Tool"	"Supprimer l'outil"	"button.1057"
"Delete"	"Supprimer"	"menu.32774"
  "Delete"	"&Supprimer"	"menu.33062"
  "Delete"	""	"menu.32772"
"Dependency"	"Dépendance"	"combobox.5000"
  "Dependency"	""	"checklistbox.1236"
  "Dependency"	"Dé&pendance"	"label.141"
  "Dependency"	""	"text"
  "Dependency"	""	"menu.33155"
  "Dependency"	""	"checklistbox.1069"
  "Dependency"	""	"checklistbox.1294"
"Dependency:\t"	"Dépendance:\t"	"text"
"Dependents"	"Dépendant de"	"text"
"Dependents:\t"	"Dépendant:\t"	"text"
"Description"	"Description"	"sysheader32"
"Details"	"&Détails"	"text"
  "Details"	""	"groupbox"
"Dialog"	"Dialogue"	"dialog"
"Dictionaries (*.dic)"	"Dictionnaires (*.dic)"	"combobox.1136"
"Dictionaries (*.dic)|*.dic||"	"Dictionnaires  (*.dic)|*.dic||"	"text"
"Direction"	"Direction"	"label"
"Dismiss and Go to Task"	"Effacer et pointer sur la tâche"	"button.1305"
"Dismiss"	"Effacer"	"button.2"
"Display 'Alloc To' after task's gantt bar"	"Afficher 'Alloué à' après la barre Gantt de la tâche"	"checkbox.1016"
"Display 'Alloc To' column"	"Afficher la colonne 'Alloué à'"	"checkbox.16018"
"Display 'Estimated/Spent' times in HMS format"	"Afficher les temps estimé/passé au format HMS"	"checkbox.1165"
"Display Language"	"Afficher la langue"	"label"
"Display a parent task's '% Completion' as being the average of all its subtasks' % completions"	"Afficher le '% accompli' d'une tâche mère comme moyenne du '% accompli' de ses sous-tâches"	"checkbox.1045"
"Display a task's '% Completion' as being equal to its 'Time Spent' divided by its 'Time Estimate'"	"Afficher le '% accompli' d'une tâche comme le rapport du 'temps passé' par le 'temps estimé'"	"checkbox.1062"
"Display a task's 'Due Date' as"	"Afficher la 'date prévue' d'une tâche comme"	"groupbox"
"Display a task's 'Start Date' as"	"Afficher la 'date de début' d'une tâche comme"	"groupbox"
"Display a task's priority/risk as being the highest of its and all its subtasks' priorities/risks"	"Prendre la 'priorité/risque' la plus haute de toutes les sous-tâches, pour la 'priorité/risque' d'une tâche"	"checkbox.1028"
"Display a warning if I attempt to add or delete tasks from an archive"	"Afficher un avertissement si l'on tente d'ajouter ou supprimer des tâches d'une archive"	"checkbox.1202"
"Display comments after a task's title"	"Afficher les commentaires à la suite du titre des tâches"	"checkbox.1034"
"Display confirmation dialog for each period logged"	"Afficher le dialogue de confirmation pour chaque période enregistrée"	"checkbox.1416"
"Display dates and times in ISO format"	"Afficher les dates et heures au format I&SO"	"checkbox.1147"
"Display delete confirmation dialog"	"Afficher la fenêtre de confirmation de suppression"	"checkbox.1039"
  "Display delete confirmation dialog"	"Afficher la fenêtre de confirmation de suppression"	"text"
"Display delete confirmation dialog\n"	"Afficher la fenêtre de confirmation de suppression\n"	"checkbox.1039"
"Display notifications in HTML"	"Afficher les notifications en HTML"	"checkbox.1157"
"Display only the first line of comments"	"Afficher seulement la première ligne des commentaires"	"checkbox.1061"
"Display reminders using 'Stickies' (by Zhorn Software)"	"Afficher les rappels en utilisant 'Stickies' (application de Post-it de Zhorn Software)"	"checkbox.1389"
"Display save confirmation dialog on exit, otherwise the tasklist will be auto-saved"	"&Demander la confirmation de sauvegarde à la sortie (sinon la liste des tâches sera sauvée automatiquement)"	"checkbox.1044"
"Display task 'Completion' dates"	"Afficher les dates de 'Fin' des tâches"	"checkbox.2010"
"Display task 'Due' dates"	"Afficher les dates 'Prévues' des tâches"	"checkbox.2004"
"Display task 'Start' dates"	"Afficher les dates de 'Début' des tâches"	"checkbox.2003"
"Display tasks as continuous between their 'Start' and 'Due' dates"	"Afficher les tâches comme continues entre leurs date de 'Début' et 'prévu'"	"checkbox.2002"
"Display the image file directly\n(currently supports bmp, ico, gif, jpg, png)"	"Afficher le fichier image directement\n(supporte actuellement bmp, ico, gif, jpg, png)"	"radiobutton.16005"
"Display the selected task's path in the header bar"	"Afficher le chemin de la tâche sélectionnée dans la barre d'entête"	"checkbox.1124"
"Display"	"Afficher"	"label"
  "Display"	""	"label.16026"
"Do Search"	"Appliquer la recherche"	"tooltip"
"Do you want to create a new recurring task or reuse the existing recurring task ?"	"Voulez vous créer une nouvelle tâche récurrente ou réutiliser une tâche récurrente existante ?"	"label"
"Dock Below"	"Ranger en bas"	"tooltip"
"Dock Left"	"Ranger à gauche"	"tooltip"
"Dock Right"	"Ranger à droite"	"tooltip"
"Donate..."	"&Don..."	"menu.33181"
  "Donate..."	""	"menu.34181"
"Done!"	"Fini!"	"text"
"Download More Dictionaries"	"Télécharger d'autres dictionnaires"	"label.1014"
  "Download More Dictionaries"	""	"text"
"Download Progress (%d%%)"	"Progression du Téléchargement (%d%%)"	"text"
"Download Progress"	"Progression du téléchargement"	"dialog"
"Downloading '%s' from '%s'"	"Télécharge '%s' de '%s'"	"text"
"Downloading latest update... %d%%"	"Téléchargement de la dernière mise à jour... %d%%"	"text"
"Due Date"	"Date prévue"	"combobox.5000"
  "Due Date"	""	"label"
  "Due Date"	""	"checklistbox.1149"
  "Due Date"	""	"label.118"
  "Due Date"	""	"checklistbox.1236"
  "Due Date"	""	"checklistbox.1069"
  "Due Date"	""	"checkbox.1026"
  "Due Date"	""	"checklistbox.1294"
  "Due Date"	"Date prévue"	"menu.33128"
  "Due Date"	""	"text"
"Due Date:\t"	"Date prévue:\t"	"text"
"Due Task Notifications"	"Notifications tâche prévue"	"label.1188"
"Due Tasks"	"Tâches prévues"	"menu.34287"
  "Due Tasks"	"Tâches prévues"	"menu.34288"
  "Due Tasks"	"Tâches prévues"	"menu.33287"
  "Due Tasks"	"Tâches prévues"	"menu.33288"
"Due Tasks: %s"	"Tâches prévues : %s"	"text"
"Due Time"	"Heure prévue"	"label.120"
  "Due Time"	""	"text"
"Due by"	"Prévue"	"label.1200"
"Due date - Current date"	"date prévue - date du jour"	"radiobutton.1055"
"Due"	"Prévu"	"text"
  "Due"	""	"sysheader32.1004"
"Dynamic Droplists"	"Listes déroulantes Dynamiques"	"label.1195"
"Dynamic data, multi-selection"	"Données dynamiques,  multi-sélection"	"text"
  "Dynamic data, multi-selection"	"Données dynamiques,  multi-sélection"	"combobox.1343"
